timestamp,open,high,low,close,volume
2023-01-26,306.71,309.5,302.0,304.9,350510.0
2023-01-25,300.3,313.7,293.81,306.71,460480.0
2023-01-24,305.2,323.0,299.71,300.3,647050.0
2023-01-23,303.1,307.7,301.21,305.2,305820.0
2023-01-22,299.1,311.3,298.7,303.1,392140.0
2023-01-21,305.1,309.8,298.7,299.0,513429.99999999994
2023-01-20,294.6,305.3,286.81,305.1,430190.0
2023-01-19,286.9,295.3,286.32,294.6,222450.0
2023-01-18,299.3,305.0,281.72,286.9,639910.0
2023-01-17,299.1,305.4,296.25,299.3,287830.0
2023-01-16,302.1,308.0,293.69,299.1,361210.0
2023-01-15,305.2,306.1,292.1,302.1,297810.0
2023-01-14,293.7,314.3,293.5,305.2,726730.0
2023-01-13,287.7,295.5,285.0,293.7,320900.0
2023-01-12,284.6,288.2,279.3,287.7,396310.0
2023-01-11,277.2,286.79,274.3,284.6,269530.0
2023-01-10,272.61,278.69,270.71,277.1,266170.0
2023-01-09,274.61,283.4,271.4,272.61,448390.0
2023-01-08,261.3,274.92,260.3,274.61,241530.0
2023-01-07,259.9,263.59,259.4,261.3,118170.0
2023-01-06,256.6,260.69,254.9,259.9,204290.0
2023-01-05,258.9,259.1,255.3,256.6,148870.0
2023-01-04,246.2,260.8,245.7,259.0,372960.0
2023-01-03,245.3,246.9,244.6,246.2,115830.0
2023-01-02,244.4,247.9,241.2,245.2,174360.0
2023-01-01,246.1,246.7,243.5,244.4,110050.0
2022-12-31,245.8,247.9,244.9,246.1,135160.0
2022-12-30,246.3,246.6,242.8,245.8,129090.0
2022-12-29,244.4,246.7,243.4,246.3,164860.0
2022-12-28,246.6,247.1,241.9,244.4,212710.0
2022-12-27,244.3,248.1,242.3,246.6,198690.0
2022-12-26,243.2,244.8,242.0,244.3,117700.0
2022-12-25,244.5,245.8,241.5,243.2,126340.0
2022-12-24,246.2,246.2,243.8,244.5,99070.0
2022-12-23,245.9,248.4,244.0,246.2,179050.0
2022-12-22,246.2,248.2,240.4,245.9,250570.0
2022-12-21,251.4,251.4,245.4,246.2,196330.0
2022-12-20,240.5,253.0,239.4,251.4,323250.0
2022-12-19,251.0,253.2,237.69,240.5,413640.0
2022-12-18,242.0,253.5,239.7,251.0,530960.0
2022-12-17,231.1,244.0,220.5,242.0,794640.0
2022-12-16,258.6,264.4,226.09,231.1,886190.0
2022-12-15,267.7,268.0,256.6,258.6,354610.0
2022-12-14,272.2,278.3,265.8,267.7,586480.0
2022-12-13,276.1,281.2,256.2,272.2,1320000.0
2022-12-12,284.5,285.7,272.71,276.1,511260.0
2022-12-11,288.2,291.19,283.5,284.5,209480.0
2022-12-10,286.1,289.8,285.8,288.1,149780.0
2022-12-09,290.5,291.7,285.01,286.0,311720.0
2022-12-08,284.1,291.68,282.4,290.5,294820.0
2022-12-07,290.2,290.69,281.6,284.1,376670.0
2022-12-06,288.41,290.69,286.82,290.2,259550.0
2022-12-05,291.8,297.09,286.21,288.41,310020.0
2022-12-04,290.4,292.58,288.3,292.19,250920.0
2022-12-03,293.5,294.29,290.0,290.4,242270.0
2022-12-02,292.1,293.8,285.7,293.5,375980.0
2022-12-01,300.4,301.8,290.21,292.1,817470.0
2022-11-30,295.4,305.1,293.42,300.4,486750.0
2022-11-29,293.5,305.18,289.22,295.39,438790.0
2022-11-28,307.6,309.49,287.67,293.4,630460.0
2022-11-27,311.2,316.59,306.91,307.6,322340.0
2022-11-26,300.69,317.59,300.11,311.2,589310.0
2022-11-25,300.11,305.16,294.41,300.41,481050.0
2022-11-24,298.9,303.68,294.31,300.11,571610.0
2022-11-23,266.68,301.29,265.0,298.69,1260000.0
2022-11-22,254.1,267.77,252.31,266.68,371960.0
2022-11-21,264.21,264.99,250.6,254.1,603900.0
2022-11-20,272.61,273.79,262.02,264.39,319520.0
2022-11-19,271.21,273.99,270.6,272.61,202450.0
2022-11-18,268.51,274.79,268.51,273.0,288040.0
2022-11-17,270.2,273.3,263.61,268.5,390450.0
2022-11-16,277.0,280.09,269.03,270.2,408650.0
2022-11-15,279.0,282.09,273.7,277.0,464580.0
2022-11-14,276.7,291.79,268.02,279.0,852650.0
2022-11-13,282.69,286.39,273.69,276.7,467740.0
2022-11-12,290.2,291.83,271.9,282.69,563530.0
2022-11-11,304.01,305.79,279.75,290.2,715640.0
2022-11-10,266.91,312.0,263.9,304.01,1450000.0
2022-11-09,326.84,332.6,260.52,266.91,1990000.0
2022-11-08,336.9,393.42,300.16,327.5,3270000.0
2022-11-07,338.28,344.19,326.74,336.9,773890.0
2022-11-06,349.11,355.32,338.28,338.28,411730.0
2022-11-05,354.5,360.72,346.36,349.4,432340.0
2022-11-04,329.61,358.59,328.31,354.5,790510.0
2022-11-03,320.2,338.21,318.11,329.61,652490.0
2022-11-02,323.9,329.31,315.71,320.2,590360.0
2022-11-01,325.6,334.49,317.6,323.9,575820.0
2022-10-31,313.5,337.1,306.92,325.79,1100000.0
2022-10-30,304.4,318.6,302.4,313.5,570880.0
2022-10-29,297.81,308.2,295.7,304.4,581020.0
2022-10-28,286.7,300.81,285.82,297.81,436300.0
2022-10-27,290.3,293.29,284.9,286.8,331550.0
2022-10-26,284.1,291.99,284.1,290.3,331710.0
2022-10-25,274.1,289.7,272.1,284.1,407250.0
2022-10-24,275.99,277.2,271.7,274.1,162330.0
2022-10-23,270.49,276.69,268.89,275.99,144260.0
2022-10-22,270.0,271.1,268.4,270.49,89930.0
2022-10-21,269.0,271.0,263.9,270.0,208640.0
2022-10-20,272.09,273.3,267.69,269.0,176430.0
2022-10-19,273.19,273.79,270.4,272.1,161820.0
2022-10-18,275.7,276.0,270.21,273.19,206230.0
2022-10-17,272.5,275.9,270.0,275.7,197490.0
2022-10-16,268.2,273.8,268.0,272.5,194740.0
2022-10-15,269.5,271.3,267.6,268.2,152000.0
2022-10-14,271.7,276.69,268.11,269.5,312390.0
2022-10-13,270.81,273.69,257.05,271.7,574010.0
2022-10-12,271.31,272.8,269.4,270.81,178000.0
2022-10-11,271.51,273.8,267.89,271.31,236030.0
2022-10-10,278.2,279.1,271.51,271.51,227920.0
2022-10-09,276.4,279.4,275.21,278.11,179570.0
2022-10-08,282.41,282.7,275.6,276.3,194350.0
2022-10-07,287.0,287.0,279.78,282.41,371130.0
2022-10-06,294.1,297.9,279.48,287.0,470760.0
2022-10-05,296.3,296.3,289.41,294.1,230540.0
2022-10-04,287.0,298.19,286.3,296.3,336490.0
2022-10-03,284.7,288.8,283.54,287.0,290090.0
2022-10-02,282.91,287.8,279.69,284.41,213310.0
2022-10-01,284.89,285.31,277.99,282.91,207720.0
2022-09-30,284.0,289.8,280.69,284.89,411860.0
2022-09-29,281.6,285.49,277.3,284.0,317640.0
2022-09-28,272.39,283.69,266.5,281.6,376460.0
2022-09-27,276.11,286.31,269.61,272.4,425490.0
2022-09-26,274.11,276.61,270.9,276.11,280450.0
2022-09-25,274.59,279.6,271.31,274.11,233520.0
2022-09-24,276.7,284.9,274.6,274.6,340890.0
2022-09-23,275.3,277.79,269.4,276.8,376670.0
2022-09-22,264.49,276.2,263.51,275.3,353190.0
2022-09-21,266.3,276.29,260.71,264.49,557800.0
2022-09-20,272.0,273.5,265.49,266.21,350250.0
2022-09-19,266.2,272.9,256.71,272.0,531460.0
2022-09-18,279.09,280.0,264.06,266.21,345830.0
2022-09-17,274.9,279.7,274.8,279.09,198670.0
2022-09-16,271.0,276.4,268.61,274.9,325880.0
2022-09-15,279.4,280.5,267.19,271.0,538130.0
2022-09-14,277.4,282.51,273.42,279.4,439580.0
2022-09-13,294.1,298.02,275.7,277.4,598910.0
2022-09-12,295.4,299.8,290.9,293.81,425020.0
2022-09-11,296.6,298.09,291.0,295.4,274900.0
2022-09-10,293.4,298.6,290.5,296.61,346490.0
2022-09-09,280.5,295.69,280.1,293.4,566000.0
2022-09-08,278.81,282.29,275.7,280.5,401240.0
2022-09-07,262.3,280.11,258.72,278.81,453820.0
2022-09-06,276.71,286.2,262.0,262.3,666330.0
2022-09-05,278.91,281.21,273.5,276.71,271400.0
2022-09-04,277.8,280.3,275.11,278.91,203610.0
2022-09-03,277.5,278.6,274.4,277.8,157250.0
2022-09-02,278.4,283.1,274.1,277.5,335980.0
2022-09-01,279.2,280.3,270.82,278.31,438340.0
2022-08-31,281.5,289.8,277.7,279.11,402500.0
2022-08-30,285.9,292.0,276.8,281.5,454390.0
2022-08-29,276.49,286.6,272.4,285.9,501730.0
2022-08-28,277.9,284.0,275.79,276.49,329440.0
2022-08-27,279.5,284.5,274.3,277.8,432310.0
2022-08-26,301.3,301.61,277.2,279.22,616520.0
2022-08-25,296.4,306.7,296.0,301.3,416120.0
2022-08-24,299.11,300.11,294.5,296.4,357190.0
2022-08-23,300.2,301.6,293.9,299.11,419580.0
2022-08-22,301.71,304.4,288.89,300.2,665960.0
2022-08-21,283.8,303.91,283.6,301.71,561980.0
2022-08-20,279.11,289.0,277.23,283.8,539840.0
2022-08-19,298.1,298.1,277.99,279.12,913480.0
2022-08-18,306.9,310.39,295.99,298.01,434290.0
2022-08-17,316.1,323.62,304.7,306.9,530060.0
2022-08-16,319.5,322.3,312.39,316.11,390590.0
2022-08-15,317.51,327.11,313.89,319.5,478540.0
2022-08-14,324.11,330.99,316.0,317.51,405750.0
2022-08-13,328.0,332.8,323.0,324.1,429430.0
2022-08-12,323.6,328.0,318.09,328.0,404310.0
2022-08-11,328.8,334.6,322.1,323.6,574500.0
2022-08-10,324.4,336.6,313.8,328.8,877790.0
2022-08-09,324.99,328.1,312.51,324.4,530170.0
2022-08-08,322.8,333.51,321.21,325.0,617090.0
2022-08-07,315.2,325.31,308.67,322.8,449010.0
2022-08-06,315.9,322.61,312.99,315.01,422570.0
2022-08-05,311.8,321.4,308.1,315.9,682090.0
2022-08-04,297.5,313.1,297.3,311.5,849600.0
2022-08-03,283.8,305.5,278.31,297.5,715470.0
2022-08-02,283.49,290.81,274.69,283.8,652870.0
2022-08-01,283.5,290.4,278.1,283.49,517909.99999999994
2022-07-31,287.8,296.9,282.21,283.5,592910.0
2022-07-30,293.61,299.9,285.1,287.7,721680.0
2022-07-29,277.2,301.51,274.9,293.61,1130000.0
2022-07-28,271.6,280.5,263.91,277.2,707000.0
2022-07-27,249.5,271.89,247.6,271.6,687730.0
2022-07-26,244.69,249.3,239.7,249.3,383390.0
2022-07-25,261.49,262.6,244.7,244.7,479420.0
2022-07-24,259.2,266.0,257.29,261.5,348730.0
2022-07-23,262.5,272.31,252.9,259.2,510760.0
2022-07-22,265.5,271.3,261.2,262.21,527650.0
2022-07-21,258.11,265.9,250.8,265.5,569550.0
2022-07-20,268.6,272.0,256.7,258.3,800680.0
2022-07-19,264.2,274.5,256.0,268.6,973370.0
2022-07-18,247.8,265.31,247.7,264.6,777090.0
2022-07-17,249.8,255.5,246.6,247.8,463530.0
2022-07-16,238.5,251.0,233.99,249.79,461480.0
2022-07-15,238.4,242.51,235.6,238.4,484600.0
2022-07-14,230.59,239.8,227.11,238.4,603250.0
2022-07-13,220.6,230.89,216.7,230.59,754340.0
2022-07-12,225.7,228.3,220.29,220.6,427300.0
2022-07-11,234.6,234.9,225.29,225.7,435870.0
2022-07-10,243.39,243.49,231.89,234.6,412680.0
2022-07-09,240.8,244.9,240.7,243.39,281310.0
2022-07-08,241.49,247.0,237.19,240.8,666740.0
2022-07-07,238.49,243.69,235.4,241.5,514190.00000000006
2022-07-06,231.09,239.81,229.01,238.59,683510.0
2022-07-05,231.3,236.6,223.12,231.09,731550.0
2022-07-04,219.2,232.11,215.09,231.3,543900.0
2022-07-03,218.2,219.9,214.22,219.2,386920.0
2022-07-02,216.9,219.7,213.91,218.2,367350.0
2022-07-01,219.41,226.8,213.6,216.79,862600.0
2022-06-30,219.69,220.19,205.9,219.39,829040.0
2022-06-29,227.09,229.7,215.7,219.69,755920.0
2022-06-28,233.7,242.31,225.99,227.09,669950.0
2022-06-27,233.91,240.79,230.4,233.69,508720.0
2022-06-26,239.69,244.99,233.4,234.0,491510.0
2022-06-25,240.19,241.9,230.0,239.69,521630.0
2022-06-24,228.8,243.09,228.4,240.19,745880.0
2022-06-23,214.1,230.19,214.1,228.81,829960.0
2022-06-22,220.1,220.79,211.39,214.1,736670.0
2022-06-21,216.5,228.39,213.3,220.1,884070.0
2022-06-20,215.0,218.71,204.89,216.6,928370.0
2022-06-19,197.09,216.52,189.8,215.0,1180000.0
2022-06-18,215.7,218.9,184.06,197.09,1520000.0
2022-06-17,210.1,221.8,207.9,215.7,732050.0
2022-06-16,233.7,236.82,207.9,210.1,1040000.0
2022-06-15,223.13,234.49,198.99,233.7,2220000.0
2022-06-14,222.71,231.18,204.61,223.4,2110000.0
2022-06-13,254.9,257.69,213.91,222.71,2630000.0
2022-06-12,269.71,271.8,251.24,254.9,922740.0
2022-06-11,286.29,290.4,265.58,269.71,666560.0
2022-06-10,289.9,297.4,283.2,286.29,902830.0
2022-06-09,288.4,293.4,286.39,289.9,368850.0
2022-06-08,290.3,294.57,284.12,288.41,561290.0
2022-06-07,295.2,295.72,274.17,290.3,1080000.0
2022-06-06,298.98,312.11,288.46,295.2,821940.0
2022-06-05,301.4,302.4,295.0,298.98,306120.0
2022-06-04,297.93,302.8,297.32,301.4,326830.0
2022-06-03,308.41,310.2,293.49,298.7,515220.0
2022-06-02,300.49,309.21,298.38,308.41,522000.0
2022-06-01,320.79,324.29,297.71,300.49,886640.0
2022-05-31,321.8,324.6,313.61,320.79,751920.0
2022-05-30,305.9,323.7,304.1,321.8,1090000.0
2022-05-29,307.59,308.01,299.01,305.9,551180.0
2022-05-28,301.45,310.26,297.1,307.59,678020.0
2022-05-27,303.19,309.5,291.4,301.09,1600000.0
2022-05-26,325.79,331.61,298.31,303.2,1590000.0
2022-05-25,328.3,337.39,324.48,325.79,1120000.0
2022-05-24,316.98,330.2,313.49,328.3,1160000.0
2022-05-23,319.31,337.0,315.49,316.98,1080000.0
2022-05-22,312.4,323.39,311.7,319.3,673700.0
2022-05-21,302.29,314.1,299.5,312.4,505940.0
2022-05-20,306.99,315.86,294.39,302.28,980100.0
2022-05-19,287.61,308.9,287.1,306.9,724790.0
2022-05-18,306.1,308.3,287.09,287.61,767470.0
2022-05-17,297.02,310.6,296.79,306.1,737170.0
2022-05-16,312.2,312.4,290.4,297.0,1010000.0
2022-05-15,296.9,312.6,285.9,312.2,792500.0
2022-05-14,290.89,299.4,272.4,296.9,1120000.0
2022-05-13,268.51,313.1,265.6,290.89,1950000.0
2022-05-12,270.92,284.7,219.98,268.51,4590000.0
2022-05-11,319.0,322.7,261.48,270.92,3610000.0
2022-05-10,296.31,332.4,289.8,318.99,2310000.0
2022-05-09,355.79,359.29,296.3,296.3,2280000.0
2022-05-08,365.48,366.9,350.58,355.88,866370.0
2022-05-07,379.11,380.6,360.62,365.48,632400.0
2022-05-06,378.48,383.09,370.69,379.11,818350.0
2022-05-05,402.51,412.81,374.66,378.57,1350000.0
2022-05-04,383.8,403.09,382.88,402.51,651200.0
2022-05-03,389.5,392.2,379.89,383.79,423700.0
2022-05-02,389.91,392.39,382.39,389.5,487850.0
2022-05-01,376.99,391.3,376.0,389.89,632320.0
2022-04-30,392.99,399.8,376.69,377.01,634840.0
2022-04-29,407.19,410.59,390.1,392.99,781510.0
2022-04-28,391.31,408.41,388.51,407.19,1030000.0
2022-04-27,385.91,394.61,383.6,391.31,633900.0
2022-04-26,404.3,407.31,381.21,385.91,689800.0
2022-04-25,398.89,405.41,383.0,404.3,935570.0
2022-04-24,401.12,405.39,397.78,398.9,368200.0
2022-04-23,406.6,407.99,398.58,401.1,392090.0
2022-04-22,405.0,413.81,403.52,406.6,621070.0
2022-04-21,418.29,425.81,401.72,405.0,830740.0
2022-04-20,422.2,431.12,415.2,418.29,749980.0
2022-04-19,416.82,424.53,414.79,422.2,663870.0
2022-04-18,406.79,418.01,396.41,416.82,690230.0
2022-04-17,417.1,418.2,405.71,406.81,338550.0
2022-04-16,417.22,418.7,411.7,417.1,272230.0
2022-04-15,414.7,419.99,412.69,417.22,389030.0
2022-04-14,423.11,426.89,411.62,414.7,529980.0
2022-04-13,413.67,424.49,410.61,423.08,724410.0
2022-04-12,394.22,416.6,392.57,413.67,821330.0
2022-04-11,417.82,419.6,391.87,394.2,962780.0
2022-04-10,426.83,429.41,417.47,417.82,432810.0
2022-04-09,421.58,428.2,419.81,426.83,414750.0
2022-04-08,436.31,440.71,418.91,421.6,769820.0
2022-04-07,420.19,438.49,416.88,436.31,803590.0
2022-04-06,444.6,444.6,418.55,420.19,1030000.0
2022-04-05,447.83,459.98,444.29,444.6,838170.0
2022-04-04,450.31,450.5,433.63,447.87,840540.0
2022-04-03,436.85,455.68,432.3,450.3,766760.0
2022-04-02,447.61,453.96,435.99,436.82,915820.0
2022-04-01,428.84,447.59,413.53,447.59,1080000.0
2022-03-31,442.01,452.11,424.49,428.84,1080000.0
2022-03-30,434.17,449.2,425.78,442.01,856980.0
2022-03-29,429.81,441.6,429.7,434.27,706070.0
2022-03-28,430.71,440.82,428.29,429.81,806520.0
2022-03-27,415.82,431.39,411.81,430.71,549350.0
2022-03-26,410.21,416.4,407.5,416.08,318190.0
2022-03-25,414.29,421.49,405.63,410.21,664780.0
2022-03-24,408.41,416.5,405.38,414.29,654660.0
2022-03-23,404.21,411.61,398.38,408.32,584510.0
2022-03-22,396.08,409.9,394.99,404.21,671450.0
2022-03-21,390.82,399.21,385.59,396.09,595930.0
2022-03-20,399.91,400.61,386.41,390.82,447960.0
2022-03-19,397.2,406.1,395.1,400.0,520289.99999999994
2022-03-18,391.9,400.0,384.1,397.2,216450000.0
2022-03-17,385.3,393.2,381.8,391.9,220720000.0
2022-03-16,371.6,386.5,368.1,385.4,252610000.0
2022-03-15,373.3,374.6,362.3,371.4,162420000.0
2022-03-14,361.6,373.9,359.8,373.3,171960000.0
2022-03-13,372.4,377.1,360.2,361.6,157450000.0
2022-03-12,371.9,379.2,371.3,372.4,151350000.0
2022-03-11,372.0,379.7,364.9,371.9,189860000.0
2022-03-10,393.1,394.5,363.2,372.1,296480000.0
2022-03-09,381.4,402.3,381.1,393.1,399540000.0
2022-03-08,381.1,387.9,377.2,381.8,247920000.0
2022-03-07,375.0,385.5,363.2,381.1,356420000.0
2022-03-06,384.7,387.2,372.9,374.9,185660000.0
2022-03-05,374.5,387.2,367.8,384.7,171620000.0
2022-03-04,402.6,403.39,372.09,374.5,294170000.0
2022-03-03,409.2,413.08,397.6,402.6,648920.0
2022-03-02,408.59,415.59,403.9,409.2,874330.0
2022-03-01,395.61,420.35,391.0,408.59,1480000.0
2022-02-28,359.92,397.09,356.0,395.61,815140.0
2022-02-27,373.6,380.9,358.21,359.91,726150.0
2022-02-26,375.17,385.6,370.6,373.31,584740.0
2022-02-25,361.19,376.9,357.09,374.89,834850.0
2022-02-24,365.69,369.8,323.89,361.1,2029999.9999999998
2022-02-23,374.2,383.82,365.6,365.69,739080.0
2022-02-22,356.52,374.92,349.3,374.2,984890.0
2022-02-21,380.32,393.61,355.01,356.5,1270000.0
2022-02-20,399.7,399.99,375.39,380.31,667900.0
2022-02-19,399.21,406.31,393.21,399.7,448750.0
2022-02-18,402.97,410.99,392.89,399.2,657320.0
2022-02-17,427.38,431.0,400.19,402.97,713820.0
2022-02-16,432.31,433.3,422.8,427.38,661380.0
2022-02-15,403.49,441.2,402.7,432.21,1240000.0
2022-02-14,397.83,404.2,390.61,403.49,500690.0
2022-02-13,403.22,407.02,394.9,397.8,426230.0
2022-02-12,400.16,406.9,393.59,403.2,569680.0
2022-02-11,414.89,418.8,392.9,400.19,767570.0
2022-02-10,422.81,434.69,410.5,414.89,1020000.0
2022-02-09,407.71,427.3,407.31,422.8,686300.0
2022-02-08,433.29,444.86,406.41,407.72,1220000.0
2022-02-07,420.01,438.61,413.59,433.29,810270.0
2022-02-06,413.99,421.3,407.79,420.0,576760.0
